序號,縣市,業者,品項,批號,有效日期,備註
320,新北市,擘進企業有限公司,益康大豆沙拉油18L,20270525000408,2027/05/25,延續前一列品項的批號/日期
320,新北市,擘進企業有限公司,益康大豆沙拉油(18L),20270414000408,2027/04/14,
321,新北市,濟生股份有限公司,㇐級黃豆油,2.02604e+11,2026/10/13,原資料以科學記號紀載，無從判定油品序號
322,新北市,總舖師有限公司,福壽好味香油-3L,BL300426L,20280419,
323,新北市,韓記傳統小吃有限公司,福壽炸酥油-18L,BL240426D,20270423,
324,新北市,韓軒傳統小吃有限公司龍安營業所,福壽炸酥油-18L,BL240426D,20270423,
325,新北市,鴻記燒臘便當快餐店,好味香油 ３Ｌ(P*6),BL030626L,2028/05/19,
325,新北市,鴻記燒臘便當快餐店,沙拉油 １８Ｌ,C2270526O,2027/05/26,
325,新北市,鴻記燒臘便當快餐店,沙拉油－塑桶 3L,C1160426K,2027.04.15,
325,新北市,鴻記燒臘便當快餐店,福壽大豆沙拉油-3L,C1160426K,20270415,
325,新北市,鴻記燒臘便當快餐店,福壽大豆沙拉油-3L,C1190526K,20270518,延續前一列品項的批號/日期
325,新北市,鴻記燒臘便當快餐店,福壽大豆沙拉油-3L,C1210426K,20270420,延續前一列品項的批號/日期
325,新北市,鴻記燒臘便當快餐店,福壽大豆沙拉油-3L,C1220426K,20270421,延續前一列品項的批號/日期
325,新北市,鴻記燒臘便當快餐店,福壽大豆沙拉油-18L,C2090426O,20270408,
325,新北市,鴻記燒臘便當快餐店,福壽大豆沙拉油-18L,C2130426O,20270412,延續前一列品項的批號/日期
325,新北市,鴻記燒臘便當快餐店,福壽大豆沙拉油-18L,C2150526O,20270514,延續前一列品項的批號/日期
325,新北市,鴻記燒臘便當快餐店,福壽大豆沙拉油-18L,C2190526O,20270518,延續前一列品項的批號/日期
325,新北市,鴻記燒臘便當快餐店,福壽大豆沙拉油-18L,C2200426O,20270419,延續前一列品項的批號/日期
325,新北市,鴻記燒臘便當快餐店,福壽大豆沙拉油-18L,C2240426O,20270423,延續前一列品項的批號/日期
325,新北市,鴻記燒臘便當快餐店,福壽好味香油-3L,BL300426L,20280419,
326,新北市,點點心-5400環球中和店,油炸專用油-18L,2027.05.28,2027/5/28,
326,新北市,點點心-5400環球中和店,油炸專用油-18L,20270414,20270414,延續前一列品項的批號/日期
326,新北市,點點心-5400環球中和店,油炸專用油-18L,20270417,20270417,延續前一列品項的批號/日期
326,新北市,點點心-5400環球中和店,油炸專用油-18L,20270421,20270421,延續前一列品項的批號/日期
327,新北市,點點心-5500日月光土城店,油炸專用油-18L,20270414,20270414,
327,新北市,點點心-5500日月光土城店,油炸專用油-18L,20270417,20270417,延續前一列品項的批號/日期
327,新北市,點點心-5500日月光土城店,油炸專用油-18L,20270421,20270421,延續前一列品項的批號/日期
328,新北市,點點心-三井林口店,油炸專用油-18L,20270414,20270414,
328,新北市,點點心-三井林口店,油炸專用油-18L,20270417,20270417,延續前一列品項的批號/日期
328,新北市,點點心-三井林口店,油炸專用油-18L,20270421,20270421,延續前一列品項的批號/日期
329,新北市,點點心-宏匯新莊店,油炸專用油-18L,20270414,20270414,
329,新北市,點點心-宏匯新莊店,油炸專用油-18L,20270417,20270417,延續前一列品項的批號/日期
329,新北市,點點心-宏匯新莊店,油炸專用油-18L,20270421,20270421,延續前一列品項的批號/日期
330,新北市,點點心-裕隆城,油炸專用油-18L,20270414,20270414,
330,新北市,點點心-裕隆城,油炸專用油-18L,20270417,20270417,延續前一列品項的批號/日期
330,新北市,點點心-裕隆城,油炸專用油-18L,20270421,20270421,延續前一列品項的批號/日期
330,新北市,點點心-裕隆城,油炸專用油-18L,2027.05.28,2027/5/28,
330,新北市,點點心-裕隆城,油炸專用油-18L,20270414,20270414,延續前一列品項的批號/日期
330,新北市,點點心-裕隆城,油炸專用油-18L,20270417,20270417,延續前一列品項的批號/日期
330,新北市,點點心-裕隆城,油炸專用油-18L,20270421,20270421,延續前一列品項的批號/日期
330,新北市,點點心-裕隆城,油炸專用油-18L,20270415,20270415,延續前一列品項的批號/日期
330,新北市,點點心-裕隆城,油炸專用油-18L,20270420,20270420,延續前一列品項的批號/日期
332,新北市,點點商號,沙拉油-18L,20270415,20270415,
333,新北市,豐益糧行,沙拉油-18L,20270416,20270416,
333,新北市,豐益糧行,油炸專用油-18L,20270417,20270417,
333,新北市,豐益糧行,黃金優選大豆沙拉油-3L*6,20270417,20270417,
333,新北市,豐益糧行,環保鐵桶沙拉油-18Kg,20270525,20270525,
333,新北市,豐益糧行,環保鐵桶沙拉油-18Kg,2027040901,2027.04.09,延續前一列品項的批號/日期
334,新北市,豐得國際實業有限公司,健味香油 3L,BL240426L,2028.04.19,
334,新北市,豐得國際實業有限公司,福壽健味香油-3L,BL240426L,20280419,
335,新北市,豐榆有限公司,益康大豆沙拉油 18L,20270410000407,2027.04.10,
335,新北市,豐榆有限公司,健味香油 3L,BL240426L,2028.04.19,
335,新北市,豐榆有限公司,福壽健味香油-3L,BL070526L,20280428,
335,新北市,豐榆有限公司,福壽健味香油-3L,BL080526L,20280428,延續前一列品項的批號/日期
335,新北市,豐榆有限公司,福壽健味香油-3L,BL190526L,20280428,延續前一列品項的批號/日期
335,新北市,豐榆有限公司,福壽健味香油-3L,BL240426L,20280419,延續前一列品項的批號/日期
335,新北市,豐榆有限公司,福壽辣椒油-3L,BL150426F,20280408,
336,新北市,馥牛新莊中原店P01,黃金優選大豆沙拉油-18L,20270420,20270420,
337,新北市,鬍鬚張-A008五股五權店,黃金優選大豆沙拉油-18L,20270420,20270420,
338,新北市,鬍鬚張-A013 三重徐匯店,黃金優選大豆沙拉油-18L,20270420,20270420,
339,新北市,鬍鬚張-A017新店民權店,黃金優選大豆沙拉油-18L,20270420,20270420,
340,新北市,鬍鬚張-A028土城裕民店,黃金優選大豆沙拉油-18L,20270420,20270420,
341,新北市,鬍鬚張-A029永和樂華店,黃金優選大豆沙拉油-18L,20270420,20270420,
342,新北市,鬍鬚張-A034新店碧潭店,黃金優選大豆沙拉油-18L,20270420,20270420,
343,新北市,鬍鬚張-A035板橋江子翠店,黃金優選大豆沙拉油-18L,20270420,20270420,
344,新北市,鬍鬚張-A037汐止新台五店,黃金優選大豆沙拉油-18L,20270420,20270420,
345,新北市,鬍鬚張-A040樹林中山店,黃金優選大豆沙拉油-18L,20270420,20270420,
346,新北市,鬍鬚張-A045新莊思源店,黃金優選大豆沙拉油-18L,20270420,20270420,
347,新北市,鬍鬚張-A047林口文化店,黃金優選大豆沙拉油-18L,20270420,20270420,
348,新北市,鬍鬚張-A048淡水新市店,黃金優選大豆沙拉油-18L,20270420,20270420,
349,新北市,鬍鬚張-A053中和景安店,黃金優選大豆沙拉油-18L,20270420,20270420,
350,新北市,鬍鬚張-A063林口中山店,黃金優選大豆沙拉油-18L,20270420,20270420,
351,新北市,鬍鬚張-A071三重正義店,黃金優選大豆沙拉油-18L,20270420,20270420,
352,新北市,寶島,㇐級黃豆油,1150413,20270412,
353,新北市,寶誠食品有限公司,沙拉油 １８ｋｇ,C2220526P,2027/05/21,
353,新北市,寶誠食品有限公司,花生風味精華調合油-2L,BL100426F,20280108,
353,新北市,寶誠食品有限公司,花生風味精華調合油-2L,BL130426F,20280108,延續前一列品項的批號/日期
353,新北市,寶誠食品有限公司,金酥耐炸油-18L,20270421,20270421,
353,新北市,寶誠食品有限公司,香油－Ａ ３Ｌ,BS040626L,2028/05/31,
353,新北市,寶誠食品有限公司,福壽大豆沙拉油-18L,C2150526O,20270514,
353,新北市,寶誠食品有限公司,福壽大豆沙拉油-18L,C2190526O,20270518,延續前一列品項的批號/日期
353,新北市,寶誠食品有限公司,福壽大豆沙拉油-18L,C2220426O,20270421,延續前一列品項的批號/日期
353,新北市,寶誠食品有限公司,福壽大豆沙拉油-18L,C2240426O,20270423,延續前一列品項的批號/日期
353,新北市,寶誠食品有限公司,福壽炸酥油 １８Ｌ,BL200526D,2027/05/19,
353,新北市,寶誠食品有限公司,福壽炸酥油 １８Ｌ,BL250526D,2027/05/24,延續前一列品項的批號/日期
353,新北市,寶誠食品有限公司,福壽炸酥油 １８Ｌ,BL260526D,2027/05/25,延續前一列品項的批號/日期
353,新北市,寶誠食品有限公司,福壽炸酥油-18L,BL200526D,20270519,
353,新北市,寶誠食品有限公司,福壽健味香油-3L,BL190526L,20280428,
354,新北市,寶龍食品廠有限公司,沙拉油(泰山),313-1150512,-,
355,新北市,蘋園實業有限公司,沙拉油-0.6L*12,20270410,20270410,
355,新北市,蘋園實業有限公司,沙拉油-18L,20270416,20270416,
355,新北市,蘋園實業有限公司,金酥耐炸油-18L,20270421,20270421,
355,新北市,蘋園實業有限公司,金酥耐炸油-18L,2027040801,2027.04.08,延續前一列品項的批號/日期
355,新北市,蘋園實業有限公司,益康大豆沙拉油(18KG),20270416000408,2027/04/16,
355,新北市,蘋園實業有限公司,益康大豆沙拉油(18L),20270421000408,2027/04/21,
355,新北市,蘋園實業有限公司,益康烹調油(調合油)(18L),20270416000403,2027/04/16,
355,新北市,蘋園實業有限公司,黃金優選大豆沙拉油-18L,20270415,20270415,
355,新北市,蘋園實業有限公司,黃金優選大豆沙拉油-18L,20270420,20270420,延續前一列品項的批號/日期
355,新北市,蘋園實業有限公司,環保鐵桶沙拉油-18Kg,20270525,20270525,
355,新北市,蘋園實業有限公司,環保鐵桶沙拉油-18Kg,2027040901,2027.04.09,延續前一列品項的批號/日期
356,新北市,F103 貳虎-板橋中山店,油炸專用油-18L,2027.05.28,2027/5/28,
356,新北市,F103 貳虎-板橋中山店,油炸專用油-18L,20270414,20270414,延續前一列品項的批號/日期
356,新北市,F103 貳虎-板橋中山店,油炸專用油-18L,20270417,20270417,延續前一列品項的批號/日期
357,桃園市,八方行食品股份有限公司,福壽大豆沙拉油-18L,C2200526O,20270519,
358,桃園市,三商家購-觀音倉,泰山不飽和調合油-1.5L*6,20271017,20271017,
359,桃園市,三商家購股份有限公司,福壽大豆沙拉油-600CC,C1220426A,20270421,
359,桃園市,三商家購股份有限公司,福壽大豆沙拉油-600CC,C1230426A,20270422,延續前一列品項的批號/日期
359,桃園市,三商家購股份有限公司,福壽好味香油-3L,BL190526L,20280428,
359,桃園市,三商家購股份有限公司,福壽好味香油-200g,BL170426H,20280410,
360,桃園市,三商餐飲股份有限公司,福壽好味香油-3L,BL190526L,20280428,
361,桃園市,三億行,沙拉油-18L,20270417,20270417,
361,桃園市,三億行,沙拉油-18L,20270420,20270420,延續前一列品項的批號/日期
361,桃園市,三億行,沙拉油-18L(泰山),2027040901,2027.04.09,
362,桃園市,久樂食品有限公司,沙拉油 １８ｋｇ,C2220526P,2027/05/21,
362,桃園市,久樂食品有限公司,福壽大豆沙拉油-18K,C2130426P,20270412,
362,桃園市,久樂食品有限公司,泰山不飽和大豆沙拉油2.6L*6入(新版),20270413,20270413,
362,桃園市,久樂食品有限公司,泰山不飽和大豆沙拉油2.6L*6入(新版),20270417,20270417,延續前一列品項的批號/日期
362,桃園市,久樂食品有限公司,泰山不飽和調合油-1.5L*6,20271017,20271017,
362,桃園市,久樂食品有限公司,泰山好理調合油0.6L*24,2027.07.25,2027/7/25,
362,桃園市,久樂食品有限公司,泰山好理調合油0.6L*24,2027072506,2027.07.25,延續前一列品項的批號/日期
362,桃園市,久樂食品有限公司,泰山好理調合油-2L*6,20270725.l,20270725,
362,桃園市,久樂食品有限公司,泰山好理調合油-2L*6,2027072506,2027.07.25,延續前一列品項的批號/日期
362,桃園市,久樂食品有限公司,泰山花生風味調和油2L*6入,2027.11.27,2027/11/27,
362,桃園市,久樂食品有限公司,泰山花生風味調和油2L*6入,20271024,20271024,延續前一列品項的批號/日期
362,桃園市,久樂食品有限公司,泰山花生風味調和油2L*6入,2027100901,2027.10.09,延續前一列品項的批號/日期
362,桃園市,久樂食品有限公司,泰山特級歐式蔬菜調合油-2L*6,20270725.k,20270725,
362,桃園市,久樂食品有限公司,泰山精選蔬菜油-3L*6,20270725.g,20270725,
362,桃園市,久樂食品有限公司,泰山精選蔬菜油-3L*6,20270725.k,20270725,延續前一列品項的批號/日期
362,桃園市,久樂食品有限公司,泰山精選蔬菜油-3L*6,2027072506,2027.07.25,延續前一列品項的批號/日期
364,桃園市,大地農產有限公司,㇐級黃豆油,202604091315,2026.10.04,
365,桃園市,山珍食品有限公司,益康大豆沙拉油(18L),20270413000408,2027/04/13,
365,桃園市,山珍食品有限公司,益康大豆沙拉油(18L),20270421000408,2027/04/21,延續前一列品項的批號/日期
365,桃園市,山珍食品有限公司,益康烹調油(調合油),20270414000403,2027.04.14,
366,桃園市,允春行,黃金優選大豆沙拉油-18L,20270415,20270415,
367,桃園市,手信坊股份有限公司,益康大豆沙拉油(18L),20270414000408,2027/04/14,
368,桃園市,日燦股份有限公司,香油－Ａ ３Ｌ,BS040626L,2028/05/31,
368,桃園市,日燦股份有限公司,福壽大豆沙拉油-18K,C2130426P,20270412,
368,桃園市,日燦股份有限公司,福壽香油-3L,BS050526L,20280419,
369,桃園市,仟盈有限公司,福壽大豆沙拉油-18L,C2090426O,20270408,
370,桃園市,台安行銷企業有限公司,泰山大豆沙拉油0.6L*12入(新版),20270422,20270422,
370,桃園市,台安行銷企業有限公司,泰山不飽和大豆沙拉油2.6L*6入(新版),20270420,20270420,
371,桃園市,台灣立得商品行銷有限公司,沙拉油-18L,20270420,20270420,
372,桃園市,弘振商行,泰山大豆沙拉油0.6L*12入(新版),20270422,20270422,
372,桃園市,弘振商行,泰山不飽和大豆沙拉油2.6L*6入(新版),20270413,20270413,
372,桃園市,弘振商行,泰山不飽和大豆沙拉油2.6L*6入(新版),20270420,20270420,延續前一列品項的批號/日期
373,桃園市,弘達流通(股)公司-觀音倉,泰山不飽和大豆沙拉油2.6L*6入(新版),2027040901,2027.04.09,
373,桃園市,弘達流通(股)公司-觀音倉,泰山好理調合油0.6L*24,2027.07.25,2027/7/25,
373,桃園市,弘達流通(股)公司-觀音倉,泰山好理調合油0.6L*24,2027040901,2027.07.25,延續前一列品項的批號/日期
373,桃園市,弘達流通(股)公司-觀音倉,泰山好理調合油-2L*6,20270725.l,20270725,
373,桃園市,弘達流通(股)公司-觀音倉,泰山好理調合油-2L*6,2027072506,2027.07.25,延續前一列品項的批號/日期
373,桃園市,弘達流通(股)公司-觀音倉,泰山花生風味調和油2L*6入,2027.11.27,2027/11/27,
373,桃園市,弘達流通(股)公司-觀音倉,泰山花生風味調和油2L*6入,20271024,20271024,延續前一列品項的批號/日期
373,桃園市,弘達流通(股)公司-觀音倉,泰山花生風味調和油2L*6入,2027100901,2027.10.09,延續前一列品項的批號/日期
373,桃園市,弘達流通(股)公司-觀音倉,泰山精選蔬菜油-3L*6,20270725.g,20270725,
373,桃園市,弘達流通(股)公司-觀音倉,泰山精選蔬菜油-3L*6,20270725.k,20270725,延續前一列品項的批號/日期
374,桃園市,弘達流通股份有限公司,泰山不飽和大豆沙拉油2.6L*6入(新版),20270413,20270413,
374,桃園市,弘達流通股份有限公司,泰山不飽和大豆沙拉油2.6L*6入(新版),20270420,20270420,延續前一列品項的批號/日期
375,桃園市,永潤食品股份有限公司,福壽香油-3L,BS270426L,20280419,
376,桃園市,永權商行,好味香油 ３Ｌ(P*6),BL030626L,2028/05/19,
376,桃園市,永權商行,福壽大豆沙拉油-18L,C2150526O,20270514,
376,桃園市,永權商行,福壽香油-3L,BS180526L,20280428,
377,桃園市,立德食品股份有限公司,沙拉油 １８Ｌ,C2270526O,2027/05/26,
377,桃園市,立德食品股份有限公司,香油－Ａ ３Ｌ,BS100626L,2028/06/03,
377,桃園市,立德食品股份有限公司,福壽大豆沙拉油-18L,C2130426O,20270412,
377,桃園市,立德食品股份有限公司,福壽大豆沙拉油-18L,C2130426P,20270412,延續前一列品項的批號/日期
