序號,縣市,業者,品項,批號,有效日期,備註
,嘉義市,海寶粉行,福壽炸酥油-18L,BL200426D,20270419,福壽自行揭露
,嘉義市,海寶粉行,福壽炸酥油-18L,BL220426D,20270421,福壽自行揭露
,嘉義市,海寶粉行,福壽炸酥油-18L,BL230426D,20270422,福壽自行揭露
,嘉義市,海寶粉行,福壽炸酥油-18L,BL250526D,20270524,福壽自行揭露
,嘉義市,海寶粉行,福壽炸酥油-18L,BL260526D,20270525,福壽自行揭露
,嘉義市,海寶粉行,福壽炸酥油-18L,BL280426D,20270427,福壽自行揭露
,臺南市,益盛行,沙拉油 １８Ｌ,C2140426O,20270413,福壽自行揭露
,臺南市,益盛行,沙拉油 １８Ｌ,C2280526O,2027/05/27,福壽自行揭露
,臺南市,益盛行,福壽大豆沙拉油-18L,C2030626O,20270602,福壽自行揭露
,臺南市,益盛行,福壽大豆沙拉油-18L,C2090426O,20270408,福壽自行揭露
,臺南市,益盛行,福壽大豆沙拉油-18L,C2140426O,20270413,福壽自行揭露
,臺南市,益盛行,福壽大豆沙拉油-18L,C2280526O,20270527,福壽自行揭露
,臺南市,益盛行,福壽大豆沙拉油-18L,C2290526P,20270528,福壽自行揭露
,臺南市,益盛行,福壽炸酥油 １８Ｌ,BL260526D,2027/05/25,福壽自行揭露
,臺南市,益盛行,福壽炸酥油 １８Ｌ,BL280526D,2027/05/27,福壽自行揭露
,臺南市,益盛行,福壽炸酥油-18L,BL020626D,20270601,福壽自行揭露
,臺南市,益盛行,福壽炸酥油-18L,BL030626D,20270602,福壽自行揭露
,臺南市,益盛行,福壽炸酥油-18L,BL040626D,20270603,福壽自行揭露
,臺南市,益盛行,福壽炸酥油-18L,BL050626D,20270604,福壽自行揭露
,臺南市,益盛行,福壽炸酥油-18L,BL090426D,20270408,福壽自行揭露
,臺南市,益盛行,福壽炸酥油-18L,BL260526D,20270525,福壽自行揭露
,臺南市,益盛行,福壽炸酥油-18L,BL280526D,20270527,福壽自行揭露
,花蓮縣,益暄有限公司,福壽胡麻油-3L,BL200426L,20280210,福壽自行揭露
,花蓮縣,益暄有限公司,福壽香油-3L,BS220426L,20280419,福壽自行揭露
,花蓮縣,益暄有限公司,福壽辣椒油-3L,BL150426F,20280408,福壽自行揭露
,高雄市,秝禾企業有限公司,花生風味精華調合油-2L,BL100426F,20280108,福壽自行揭露
,高雄市,秝禾企業有限公司,福壽好味香油-200g,BL170426H,20280410,福壽自行揭露
,高雄市,秝禾企業有限公司,福壽胡麻油-3L,BL040526L,20280306,福壽自行揭露
,高雄市,秝禾企業有限公司,福壽胡麻油-3L,BL200426L,20280210,福壽自行揭露
,高雄市,秝禾企業有限公司,福壽香油-3L,BS150526L,20280428,福壽自行揭露
,高雄市,秝禾企業有限公司,福壽香油-3L,BS180526L,20280428,福壽自行揭露
,高雄市,秝禾企業有限公司,福壽香油-3L,BS270426L,20280419,福壽自行揭露
,高雄市,秝禾企業有限公司,福壽辣椒油-3L,BL290426F,20280423,福壽自行揭露
,高雄市,純正豆富食品股份有限公司,福壽炸酥油-18L,BL140526D,20270513,福壽自行揭露
,高雄市,純正豆富食品股份有限公司,福壽炸酥油-18L,BL230426D,20270422,福壽自行揭露
,臺南市,素美味商行,福壽大豆沙拉油-18L,C2240426O,20270423,福壽自行揭露
,臺南市,素美味商行,福壽大豆沙拉油-18L,C2290526O,20270528,福壽自行揭露
,臺南市,素美味商行,福壽大豆沙拉油-18L,C2300426O,20270429,福壽自行揭露
,臺南市,素美味商行,福壽炸酥油-18L,BL030626D,20270602,福壽自行揭露
,臺南市,素美味商行,福壽炸酥油-18L,BL180526D,20270517,福壽自行揭露
,臺南市,素美味商行,福壽炸酥油-18L,BL290426D,20270428,福壽自行揭露
,臺中市,耕坊行股份有限公司,花生風味精華調合油-2L,BL100426F,20280108,福壽自行揭露
,臺中市,耕坊行股份有限公司,花生風味精華調合油-2L,BL130426F,20280108,福壽自行揭露
,臺北市,耘群有限公司,沙拉油 １８Ｌ,C2210426O,20270420,福壽自行揭露
,臺北市,耘群有限公司,沙拉油 １８Ｌ,C2210526O,2027/05/20,福壽自行揭露
,臺北市,耘群有限公司,沙拉油 １８Ｌ,C2220526O,2027/05/21,福壽自行揭露
,臺北市,耘群有限公司,沙拉油 １８Ｌ,C2270526O,2027/05/26,福壽自行揭露
,臺北市,耘群有限公司,福壽大豆沙拉油-18L,C2050526O,20270504,福壽自行揭露
,臺北市,耘群有限公司,福壽大豆沙拉油-18L,C2140526O,20270513,福壽自行揭露
,臺北市,耘群有限公司,福壽大豆沙拉油-18L,C2170626O,20270616,福壽自行揭露
,臺北市,耘群有限公司,福壽大豆沙拉油-18L,C2200426O,20270419,福壽自行揭露
,臺北市,耘群有限公司,福壽大豆沙拉油-18L,C2210426O,20270420,福壽自行揭露
,臺北市,耘群有限公司,福壽大豆沙拉油-18L,C2210526O,20270520,福壽自行揭露
,臺北市,耘群有限公司,福壽大豆沙拉油-18L,C2220526O,20270521,福壽自行揭露
,臺北市,耘群有限公司,福壽大豆沙拉油-18L,C2270526O,20270526,福壽自行揭露
,臺北市,耘群有限公司,福壽炸酥油 １８Ｌ,BL260526D,2027/05/25,福壽自行揭露
,臺北市,耘群有限公司,福壽炸酥油-18L,BL170426D,20270416,福壽自行揭露
,臺北市,耘群有限公司,福壽炸酥油-18L,BL200426D,20270419,福壽自行揭露
,臺北市,耘群有限公司,福壽炸酥油-18L,BL260526D,20270525,福壽自行揭露
,臺北市,耘群有限公司,福壽辣椒油-3L,BL140526F,20280430,福壽自行揭露
,金門縣,馬家麵線,福壽好味香油-500g,BL010626H,20280517,福壽自行揭露
,嘉義市,高全實業社,福壽大豆沙拉油-18L,C2010626O,20270531,福壽自行揭露
,嘉義市,高全實業社,福壽大豆沙拉油-18L,C2110526O,20270510,福壽自行揭露
,嘉義市,高全實業社,福壽大豆沙拉油-18L(A),C2220426O,20270421,福壽自行揭露
,嘉義市,高全實業社,福壽炸酥油 １８Ｌ,BL250526D,2027/05/24,福壽自行揭露
,嘉義市,高全實業社,福壽炸酥油-18L,BL010626D,20270531,福壽自行揭露
,嘉義市,高全實業社,福壽炸酥油-18L,BL220626D,20270621,福壽自行揭露
,嘉義市,高全實業社,福壽炸酥油-18L,BL250526D,20270524,福壽自行揭露
,嘉義市,高全實業社,福壽炸酥油-18L,BL300426D,20270429,福壽自行揭露
,嘉義市,高全實業社,福壽香油-3L,BS220526L,20280513,福壽自行揭露
,臺中市,高動有限公司,福壽大豆沙拉油-18L,C2110526O,20270510,福壽自行揭露
,臺中市,高動有限公司,福壽大豆沙拉油-18L,C2120626O,20270611,福壽自行揭露
,臺中市,高動有限公司,福壽大豆沙拉油-18L,C2170626P,20270616,福壽自行揭露
,臺中市,高動有限公司,福壽大豆沙拉油-3L,C1080526K,20270507,福壽自行揭露
,臺中市,高動有限公司,福壽大豆沙拉油-3L,C1120626K,20270611,福壽自行揭露
,臺中市,高動有限公司,福壽大豆沙拉油-3L,C1280426K,20270427,福壽自行揭露
,臺中市,高動有限公司,福壽好味香油-3L,BL300426L,20280419,福壽自行揭露
,臺中市,高動有限公司,福壽炸酥油-18L,BL080526D,20270507,福壽自行揭露
,臺中市,高動有限公司,福壽炸酥油-18L,BL110626D,20270610,福壽自行揭露
,臺中市,高動有限公司,福壽炸酥油-18L,BL120626D,20270611,福壽自行揭露
,臺中市,高動有限公司,福壽胡麻油-3L,BL210526L,20280320,福壽自行揭露
,苗栗縣,高雄空廚(股)公司,福壽香油-3L,BS180526L,20280428,福壽自行揭露
,苗栗縣,高雄空廚(股)公司,福壽香油-3L,BS220626L,20280607,福壽自行揭露
,新北市,高聖泰國際企業有限公司,好味香油 ３Ｌ(P*6),BL030626L,2028/05/19,福壽自行揭露
,新北市,高聖泰國際企業有限公司,沙拉油 １８Ｌ,C2150426O,2027/04/14,福壽自行揭露
,新北市,高聖泰國際企業有限公司,香油－Ａ ３Ｌ,BS040626L,2028/05/31,福壽自行揭露
,新北市,高聖泰國際企業有限公司,香油－Ａ ３Ｌ,BS050626L,2028/06/03,福壽自行揭露
,新北市,高聖泰國際企業有限公司,健味香油 ３Ｌ(P*6),BL240426L,20280419,福壽自行揭露
,新北市,高聖泰國際企業有限公司,統駿香油-3L,BL170426L,20280410,福壽自行揭露
,新北市,高聖泰國際企業有限公司,福壽大豆沙拉油-18L,C2050626O,20270604,福壽自行揭露
,新北市,高聖泰國際企業有限公司,福壽大豆沙拉油-18L,C2130526O,20270512,福壽自行揭露
,新北市,高聖泰國際企業有限公司,福壽大豆沙拉油-18L,C2140526O,20270513,福壽自行揭露
,新北市,高聖泰國際企業有限公司,福壽大豆沙拉油-18L,C2150426O,20270414,福壽自行揭露
,新北市,高聖泰國際企業有限公司,福壽大豆沙拉油-18L,C2190526P,20270518,福壽自行揭露
,新北市,高聖泰國際企業有限公司,福壽大豆沙拉油-18L,C2290526P,20270528,福壽自行揭露
,新北市,高聖泰國際企業有限公司,福壽大豆沙拉油-18L,C2290626O,20270628,福壽自行揭露
,新北市,高聖泰國際企業有限公司,福壽大豆沙拉油-18L,C2300426O,20270429,福壽自行揭露
,新北市,高聖泰國際企業有限公司,福壽好味香油-3L,BL030626L,20280519,福壽自行揭露
,新北市,高聖泰國際企業有限公司,福壽好味香油-3L,BL190526L,20280428,福壽自行揭露
,新北市,高聖泰國際企業有限公司,福壽好味香油-3L,BL240626L,20280607,福壽自行揭露
,新北市,高聖泰國際企業有限公司,福壽好味香油-3L,BL300426L,20280419,福壽自行揭露
,新北市,高聖泰國際企業有限公司,福壽炸酥油-18L,BL080526D,20270507,福壽自行揭露
,新北市,高聖泰國際企業有限公司,福壽炸酥油-18L,BL080626D,20270607,福壽自行揭露
,新北市,高聖泰國際企業有限公司,福壽炸酥油-18L,BL090426D,20270408,福壽自行揭露
,新北市,高聖泰國際企業有限公司,福壽炸酥油-18L,BL110426D,20270410,福壽自行揭露
,新北市,高聖泰國際企業有限公司,福壽炸酥油-18L,BL120526D,20270511,福壽自行揭露
,新北市,高聖泰國際企業有限公司,福壽炸酥油-18L,BL140526D,20270513,福壽自行揭露
,新北市,高聖泰國際企業有限公司,福壽炸酥油-18L,BL150626D,20270614,福壽自行揭露
,新北市,高聖泰國際企業有限公司,福壽炸酥油-18L,BL290426D,20270428,福壽自行揭露
,新北市,高聖泰國際企業有限公司,福壽胡麻油-3L,BL210526L,20280320,福壽自行揭露
,新北市,高聖泰國際企業有限公司,福壽香油-3L,BS040626L,20280531,福壽自行揭露
,新北市,高聖泰國際企業有限公司,福壽香油-3L,BS050626L,20280603,福壽自行揭露
,新北市,高聖泰國際企業有限公司,福壽香油-3L,BS150526L,20280428,福壽自行揭露
,新北市,高聖泰國際企業有限公司,福壽香油-3L,BS180626L,20280607,福壽自行揭露
,新北市,高聖泰國際企業有限公司,福壽香油-3L,BS220426L,20280419,福壽自行揭露
,新北市,高聖泰國際企業有限公司,福壽香油-3L,BS260526L,20280513,福壽自行揭露
,新北市,高聖泰國際企業有限公司,福壽香油-3L,BS270426L,20280419,福壽自行揭露
,新北市,高聖泰國際企業有限公司,福壽健味香油-3L,BL010626L,20280517,福壽自行揭露
,新北市,高聖泰國際企業有限公司,福壽健味香油-3L,BL150626L,20280607,福壽自行揭露
,新北市,高聖泰國際企業有限公司,福壽健味香油-3L,BL190526L,20280428,福壽自行揭露
,新北市,高聖泰國際企業有限公司,福壽健味香油-3L,BL240426L,20280419,福壽自行揭露
,新北市,高聖泰國際企業有限公司,福壽健味香油-3L,BL280526L,20280517,福壽自行揭露
,新北市,高聖泰國際企業有限公司,福壽辣椒油-3L,BL150426F,20280408,福壽自行揭露
,臺中市,健創國際企業有限公司,福壽香油-18K,BS020726F,20280619,福壽自行揭露
,臺中市,健創國際企業有限公司,福壽辣椒油-3L,BL140526F,20280430,福壽自行揭露
,臺中市,健創國際企業有限公司,福壽辣椒油-3L,BL290426F,20280423,福壽自行揭露
,南投縣,凰淋食品行,福壽大豆沙拉油-18L,C2040626O,20270603,福壽自行揭露
,南投縣,凰淋食品行,福壽大豆沙拉油-18L,C2090426O,20270408,福壽自行揭露
,南投縣,凰淋食品行,福壽胡麻油-3L,BL210526L,20280320,福壽自行揭露
,南投縣,凰淋食品行,福壽辣椒油-3L,BL140526F,20280430,福壽自行揭露
,桃園市,參發商行,沙拉油 １８Ｌ,C2150426O,2027/04/14,福壽自行揭露
,桃園市,參發商行,沙拉油 １８Ｌ,C2220526O,2027/05/21,福壽自行揭露
,桃園市,參發商行,福壽大豆沙拉油-18L,C2040626O,20270603,福壽自行揭露
,桃園市,參發商行,福壽大豆沙拉油-18L,C2080526O,20270507,福壽自行揭露
,桃園市,參發商行,福壽大豆沙拉油-18L,C2090426O,20270408,福壽自行揭露
,桃園市,參發商行,福壽大豆沙拉油-18L,C2110626O,20270610,福壽自行揭露
,桃園市,參發商行,福壽大豆沙拉油-18L,C2110626P,20270610,福壽自行揭露
,桃園市,參發商行,福壽大豆沙拉油-18L,C2120526O,20270511,福壽自行揭露
,桃園市,參發商行,福壽大豆沙拉油-18L,C2130526O,20270512,福壽自行揭露
,桃園市,參發商行,福壽大豆沙拉油-18L,C2150426O,20270414,福壽自行揭露
,桃園市,參發商行,福壽大豆沙拉油-18L,C2150526O,20270514,福壽自行揭露
,桃園市,參發商行,福壽大豆沙拉油-18L,C2220526O,20270521,福壽自行揭露
,桃園市,參發商行,福壽大豆沙拉油-18L,C2260626P,20270625,福壽自行揭露
,桃園市,參發商行,福壽大豆沙拉油-3L,C1060526K,20270505,福壽自行揭露
,桃園市,參發商行,福壽好味香油-3L,BL300426L,20280419,福壽自行揭露
,桃園市,參發商行,福壽炸酥油 １８Ｌ,BL200526D,2027/05/19,福壽自行揭露
,桃園市,參發商行,福壽炸酥油-18L,BL100626D,20270609,福壽自行揭露
,桃園市,參發商行,福壽炸酥油-18L,BL120626D,20270611,福壽自行揭露
,桃園市,參發商行,福壽炸酥油-18L,BL160426D,20270415,福壽自行揭露
,桃園市,參發商行,福壽炸酥油-18L,BL200526D,20270519,福壽自行揭露
,桃園市,參發商行,福壽炸酥油-18L,BL280426D,20270427,福壽自行揭露
,桃園市,參發商行,福壽炸酥油-18L,BL300426D,20270429,福壽自行揭露
,桃園市,參發商行,福壽胡麻油-3L,BL040526L,20280306,福壽自行揭露
,桃園市,參發商行,福壽香油-3L,BS180526L,20280428,福壽自行揭露
,桃園市,參發商行,福壽香油-3L,BS220526L,20280513,福壽自行揭露
,桃園市,參發商行,福壽健味香油-3L,BL130426L,20280402,福壽自行揭露
,臺中市,國成食品有限公司,沙拉油－塑桶 ３Ｌ (P*6)P*6,C1160426K,2027/04/15,福壽自行揭露
,臺中市,國成食品有限公司,沙拉油－塑桶 ３Ｌ (P*6)P*6,C1250526K,2027/05/24,福壽自行揭露
,臺中市,國成食品有限公司,福壽大豆沙拉油-3L,C1160426K,20270415,福壽自行揭露
,臺中市,國成食品有限公司,福壽好味香油-500g,BL010626H,20280517,福壽自行揭露
,臺中市,國成食品有限公司,福壽胡麻油-3L,BL200426L,20280210,福壽自行揭露
,臺中市,國成食品有限公司,福壽胡麻油-3L,BL210526L,20280320,福壽自行揭露
,臺中市,國成食品有限公司,福壽香油-3L,BS160626L,20280607,福壽自行揭露
,臺中市,國成食品有限公司,福壽辣椒油-3L,BL290426F,20280423,福壽自行揭露
,臺北市,國防部福利事業管理處,沙拉油 １８Ｌ,C2140426O,20270413,福壽自行揭露
,臺北市,國防部福利事業管理處,香油（全） ２００ｇP*20,BS030626H,2028/05/31,福壽自行揭露
,臺北市,國防部福利事業管理處,福壽大豆沙拉油-18L,C2140426O,20270413,福壽自行揭露
,臺北市,國防部福利事業管理處,福壽大豆沙拉油-3L(全),C1140426K,20270413,福壽自行揭露
,臺北市,國防部福利事業管理處,福壽大豆沙拉油-3L(全),C1290426K,20270428,福壽自行揭露
,臺北市,國防部福利事業管理處,福壽香油-200g,BS030626H,20280531,福壽自行揭露
,臺北市,國防部福利事業管理處,福壽香油-200g,BS040626H,20280531,福壽自行揭露
,臺北市,國防部福利事業管理處,福壽香油-200g,BS080526H,20280428,福壽自行揭露
,臺北市,國防部福利事業管理處,福壽香油-200g,BS100626H,20280603,福壽自行揭露
,臺北市,國防部福利事業管理處,福壽香油-200g,BS110526H,20280428,福壽自行揭露
,臺北市,國防部福利事業管理處,福壽頂級香油-500g,BL170626H,20280607,福壽自行揭露
,臺北市,國防部福利事業管理處,福壽頂級香油-500g,BL240426H,20280419,福壽自行揭露
,臺北市,國防部福利事業管理處,福壽頂級香油-500g,BL270526H,20280515,福壽自行揭露
,臺北市,國防部福利事業管理處,福壽頂級香油-500g,BL280426H,20280419,福壽自行揭露
,臺北市,國防部福利事業管理處,福壽頂級香油-500g,BL280526H,20280517,福壽自行揭露
,新北市,國豐商行有限公司,好味香油 ３Ｌ(P*6),BL030626L,2028/05/19,福壽自行揭露
,新北市,國豐商行有限公司,沙拉油 １８Ｌ,C2270526O,2027/05/26,福壽自行揭露
,新北市,國豐商行有限公司,沙拉油 １８Ｌ,C2280526O,2027/05/27,福壽自行揭露
,新北市,國豐商行有限公司,花生風味精華調合油-2L,BL130426F,20280108,福壽自行揭露
,新北市,國豐商行有限公司,香油－Ａ ３Ｌ,BS100626L,2028/06/03,福壽自行揭露
,新北市,國豐商行有限公司,真香芝麻香油 ３Ｌ,BL020626L,2028/05/17,福壽自行揭露
,新北市,國豐商行有限公司,福壽大豆沙拉油-18L,C2100426O,20270409,福壽自行揭露
,新北市,國豐商行有限公司,福壽大豆沙拉油-18L,C2120526O,20270511,福壽自行揭露
,新北市,國豐商行有限公司,福壽大豆沙拉油-18L,C2140526O,20270513,福壽自行揭露
,新北市,國豐商行有限公司,福壽大豆沙拉油-18L,C2170626P,20270616,福壽自行揭露
,新北市,國豐商行有限公司,福壽大豆沙拉油-18L,C2200526O,20270519,福壽自行揭露
,新北市,國豐商行有限公司,福壽大豆沙拉油-18L,C2220426O,20270421,福壽自行揭露
,新北市,國豐商行有限公司,福壽大豆沙拉油-18L,C2270526O,20270526,福壽自行揭露
